"local";"cidade";"estado";"fungicida";"irrigacao";"genotipo";"tipo_de_grao";"repeticao";"data_semeadura";"FO";"FS";"safra";"id_ensaio"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";1;"22/12/16";0,2;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";4;"22/12/16";0,7;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";4;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";2;"22/12/16";0,1;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";3;"22/12/16";0,2;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";1;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";1;"22/12/16";0;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";2;"22/12/16";0,1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";4;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";3;"22/12/16";0,5;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";4;"22/12/16";0,1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";1;"22/12/16";0,1;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";2;"22/12/16";0,1;0,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";3;"22/12/16";0,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";2;"22/12/16";0,1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";4;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";1;"22/12/16";0,1;0,6;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";3;"22/12/16";0,8;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";2;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";4;"22/12/16";0,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";3;"22/12/16";1;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";1;"22/12/16";0,1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";3;"22/12/16";1,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";4;"22/12/16";2;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";2;"22/12/16";0,3;0,8;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";1;"22/12/16";1;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";3;"22/12/16";0,3;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";4;"22/12/16";0,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";1;"22/12/16";1;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";2;"22/12/16";0,3;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";1;"22/12/16";0,3;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";2;"22/12/16";2,5;0,2;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";4;"22/12/16";1,5;0,4;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";3;"22/12/16";2,5;NA;"16/17";"Arapoti_CDEArapoti_16/17_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";1;"15/12/17";7;3,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";1;"15/12/17";1,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";1;"15/12/17";1;0,4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";1;"15/12/17";0,4;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";1;"15/12/17";0,8;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";1;"15/12/17";1,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";1;"15/12/17";7,5;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";1;"15/12/17";3;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";1;"15/12/17";2,5;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFS305";"calima";1;"15/12/17";5,5;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";1;"15/12/17";7;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";1;"15/12/17";2,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";1;"15/12/17";3,5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"C10-6-91";"chc";1;"15/12/17";6;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";1;"15/12/17";2,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";1;"15/12/17";1,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";1;"15/12/17";0,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";1;"15/12/17";8;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";1;"15/12/17";7,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";1;"15/12/17";2,5;0,3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";1;"15/12/17";2;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";1;"15/12/17";3;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";1;"15/12/17";2,5;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCurio";"chc";1;"15/12/17";8;3,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarcaRadiante";"b";1;"15/12/17";8,5;7,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";1;"15/12/17";4,5;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";1;"15/12/17";0,5;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";1;"15/12/17";0,5;0,4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";1;"15/12/17";0,1;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";1;"15/12/17";0,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";1;"15/12/17";1;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";1;"15/12/17";4,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"Linhagem110";"chc";1;"15/12/17";3;NA;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";1;"15/12/17";0,8;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";1;"15/12/17";6;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA01";"p";1;"15/12/17";0,1;0,4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA02";"p";1;"15/12/17";1;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA03";"chc";1;"15/12/17";1,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";1;"15/12/17";5,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";1;"15/12/17";4,5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";2;"15/12/17";1,5;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";2;"15/12/17";2,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";2;"15/12/17";3,5;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";2;"15/12/17";0,8;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";2;"15/12/17";4;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";2;"15/12/17";5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";2;"15/12/17";0,8;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA03";"chc";2;"15/12/17";3;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";2;"15/12/17";7,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCurio";"chc";2;"15/12/17";7;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";2;"15/12/17";3;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";2;"15/12/17";2,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";2;"15/12/17";6;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";2;"15/12/17";2,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"Linhagem110";"chc";2;"15/12/17";0,8;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFS305";"calima";2;"15/12/17";3;7;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";2;"15/12/17";0,8;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";2;"15/12/17";3,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";2;"15/12/17";3;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";2;"15/12/17";2,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";2;"15/12/17";6;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarcaRadiante";"b";2;"15/12/17";8,5;7,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";2;"15/12/17";2,5;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";2;"15/12/17";3,5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";2;"15/12/17";3,5;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA02";"p";2;"15/12/17";2,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA01";"p";2;"15/12/17";0,2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";2;"15/12/17";6;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";2;"15/12/17";3;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";2;"15/12/17";2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";2;"15/12/17";8,5;7;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";2;"15/12/17";5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";2;"15/12/17";0,1;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";2;"15/12/17";1,5;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";2;"15/12/17";1;6,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";2;"15/12/17";2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";2;"15/12/17";0,8;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";2;"15/12/17";0,8;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"C10-6-91";"chc";2;"15/12/17";7;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";2;"15/12/17";7;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsteio";"p";3;"15/12/17";2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTuiuiu";"p";3;"15/12/17";1,5;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUrutau";"p";3;"15/12/17";2,5;0,7;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";3;"15/12/17";1;4,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCurio";"chc";3;"15/12/17";7;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"UEMFlorDiniz";"chc";3;"15/12/17";5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRNhambu";"p";3;"15/12/17";3,5;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACMilenio";"chc";3;"15/12/17";0,8;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS205Riqueza";"chc";3;"15/12/17";3,5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGMadreperola";"chc";3;"15/12/17";5,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"SCS204Predileto";"p";3;"15/12/17";5;0,8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";3;"15/12/17";3,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSCampeiro";"p";3;"15/12/17";0,2;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA01";"p";3;"15/12/17";0,2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRUirapuru";"p";3;"15/12/17";0,1;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRSabia";"chc";3;"15/12/17";1;0,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEsplendor";"p";3;"15/12/17";0,8;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCeleiro";"chc";3;"15/12/17";2,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA02";"p";3;"15/12/17";0,2;2,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFP403";"p";3;"15/12/17";1,5;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC104";"chc";3;"15/12/17";8;6,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFC402";"chc";3;"15/12/17";4,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";3;"15/12/17";2;8;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSMGUai";"chc";3;"15/12/17";2;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSFS305";"calima";3;"15/12/17";2;6;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"Linhagem110";"chc";3;"15/12/17";2,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRCamposGerais";"chc";3;"15/12/17";2;1;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAA03";"chc";3;"15/12/17";0,8;4,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSSublime";"chc";3;"15/12/17";3,5;1,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";3;"15/12/17";1,5;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";3;"15/12/17";2;4;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"TAADama";"chc";3;"15/12/17";1,5;3;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ImperadorVermelho";"chc";3;"15/12/17";6;3,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"C10-6-91";"chc";3;"15/12/17";6;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRBem-te-vi";"chc";3;"15/12/17";2,5;0,2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BRSEstilo";"chc";3;"15/12/17";1,5;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACSintonia";"chc";3;"15/12/17";5;6;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRTangara";"chc";3;"15/12/17";0,3;5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRGarcaRadiante";"b";3;"15/12/17";8,5;7,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPRQuero-quero";"chc";3;"15/12/17";0,2;NA;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"GEN107-14A-336";"chc";4;"15/12/17";0,8;4,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IPR139";"chc";4;"15/12/17";2;2;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"BolaCheia";"chc";4;"15/12/17";1,5;5,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"ANFc9";"chc";4;"15/12/17";3,5;6;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
"CDEArapoti";"Arapoti";"PR";"com";"nao";"IACNetuno";"p";4;"15/12/17";0,1;4,5;"17/18";"Arapoti_CDEArapoti_17/18_12_nao_com"
