"","...1.x","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","Media_Fo","Mediana_FO","Desvio_FO","Cv_FO","...1.y","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","Media_Fs","Mediana_FS","Desvio_FS","Cv_FS"
"22",975,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",1,2014-12-15,"14/15","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,975,"1.7","3.1","4.5",NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,1.4,45.1612903225806
"23",976,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-16/8","chc",1,2014-12-15,"14/15","2.8",NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,NA,NA,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",977,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP-F3-2","chc",1,2014-12-15,"14/15","1.4",NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,977,"3","3.6","3.6",NA,NA,NA,NA,NA,NA,NA,NA,3.4,3.6,0.346410161513776,10.1885341621699
"25",978,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",1,2014-12-15,"14/15","6.8",NA,NA,NA,NA,NA,NA,NA,NA,6.8,6.8,NA,NA,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"26",979,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",1,2014-12-15,"14/15","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,979,"0.2","0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,0.2,0.115470053837925,43.3012701892219
"27",980,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",1,2014-12-15,"14/15","1.6",NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,980,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"28",981,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",1,2014-12-15,"14/15","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,981,"1","1","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,1,0.115470053837925,10.8253175473055
"29",982,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2014-12-15,"14/15","1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,982,"0.6","1","1.2","1.4",NA,NA,NA,NA,NA,NA,NA,1.05,1.1,0.341565025531987,32.5300024316178
"30",983,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2014-12-15,"14/15","3.2",NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,983,"3","3","3.6","3.6","3.6",NA,NA,NA,NA,NA,NA,3.46666666666667,3.6,0.39327683210007,11.3445240028866
"31",984,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",1,2014-12-15,"14/15","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,984,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA
"32",985,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",1,2014-12-15,"14/15","2.2",NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,NA,NA,985,"0.2","0.2","0.4","0.6",NA,NA,NA,NA,NA,NA,NA,0.35,0.3,0.191485421551268,54.7101204432193
"33",986,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",2,2014-12-15,"14/15","8.2",NA,NA,NA,NA,NA,NA,NA,NA,8.2,8.2,NA,NA,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",987,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",2,2014-12-15,"14/15","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",988,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",2,2014-12-15,"14/15","1.4",NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,988,"0.8","0.8","2",NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.8,0.692820323027551,57.7350269189626
"36",989,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","45/57-7-3-1/4","chc",2,2014-12-15,"14/15","1.8",NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,NA,NA,989,"1","1","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.06666666666667,1,0.115470053837925,10.8253175473055
"37",990,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-4/41","chc",2,2014-12-15,"14/15","6.4",NA,NA,NA,NA,NA,NA,NA,NA,6.4,6.4,NA,NA,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"38",991,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",2,2014-12-15,"14/15","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,991,"1.6","1.8","3.6",NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,1.8,1.10151410945722,47.2077475481666
"39",992,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2014-12-15,"14/15","1.6",NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",993,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","ch",2,2014-12-15,"14/15","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",994,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",2,2014-12-15,"14/15","9.4",NA,NA,NA,NA,NA,NA,NA,NA,9.4,9.4,NA,NA,994,"0.2","0.2","0.2","0.6",NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.2,66.6666666666667
"42",995,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",2,2014-12-15,"14/15","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,995,"1","1.6","1.8",NA,NA,NA,NA,NA,NA,NA,NA,1.46666666666667,1.6,0.416333199893227,28.3863545381745
"43",996,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",2,2014-12-15,"14/15","3.2",NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,996,"0.4","0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0
"44",997,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM Flor Diniz","chc",2,2014-12-15,"14/15","4.6",NA,NA,NA,NA,NA,NA,NA,NA,4.6,4.6,NA,NA,997,"0.2","0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.266666666666667,0.2,0.115470053837925,43.3012701892219
"45",998,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",3,2014-12-15,"14/15","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",999,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",3,2014-12-15,"14/15","1.6",NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,999,"1","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,0.282842712474619,23.5702260395516
"47",1000,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",3,2014-12-15,"14/15","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,1000,"0.2","0.2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.346410161513775,86.6025403784439
"48",1001,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM  Awauna","p",3,2014-12-15,"14/15","4.8",NA,NA,NA,NA,NA,NA,NA,NA,4.8,4.8,NA,NA,1001,"0.4","0.4","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.4,0.115470053837925,24.7435829652697
"49",1002,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",3,2014-12-15,"14/15","5.8",NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.8,NA,NA,1002,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"50",1003,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP F3RC2-2","chc",3,2014-12-15,"14/15","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1003,"1.2","1.4","3.6",NA,NA,NA,NA,NA,NA,NA,NA,2.06666666666667,1.4,1.33166562369588,64.4354334046393
"51",1004,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",3,2014-12-15,"14/15","0.4",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,1004,"0.6","0.8","3.8",NA,NA,NA,NA,NA,NA,NA,NA,1.73333333333333,0.8,1.7925772879665,103.417920459606
"52",1005,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-16/8","chc",3,2014-12-15,"14/15","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1006,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2014-12-15,"14/15","3",NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1006,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"54",1007,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",3,2014-12-15,"14/15","2.8",NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,NA,NA,1007,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"55",1008,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",3,2014-12-15,"14/15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1008,"0.2","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.14142135623731,47.1404520791032
"56",1009,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Sele<e7><e3>o IV","chc",3,2014-12-15,"14/15","6.8",NA,NA,NA,NA,NA,NA,NA,NA,6.8,6.8,NA,NA,1009,"2.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,1.4142135623731,117.851130197758
"57",1010,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",3,2014-12-15,"14/15","2.8",NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,NA,NA,1010,"0.2","0.2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.346410161513775,86.6025403784439
"58",1011,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP-F3-2","chc",3,2014-12-15,"14/15","1.6",NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,1011,"2.2","2.8","3.2",NA,NA,NA,NA,NA,NA,NA,NA,2.73333333333333,2.8,0.503322295684717,18.4142303299287
"59",1012,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM Flor Diniz","chc",3,2014-12-15,"14/15","3.2",NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,1012,"0.4","0.4","1",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.4,0.346410161513775,57.7350269189626
"60",1013,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",3,2014-12-15,"14/15","1.2",NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,NA,1013,"2.6","2.8","4","4.2",NA,NA,NA,NA,NA,NA,NA,3.4,3.4,0.816496580927726,24.0146053214037
"61",1014,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",3,2014-12-15,"14/15","7",NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,1014,"0.4","0.4","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,0.4,0.115470053837925,24.7435829652697
"62",1015,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","PR 10-4-4/24","p",3,2014-12-15,"14/15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1015,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA
"63",1016,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-4/41","chc",3,2014-12-15,"14/15","3",NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1017,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",3,2014-12-15,"14/15","1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1017,"1.4","1.6","2",NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,1.6,0.305505046330389,18.3303027798234
"65",1018,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","45/57-7-3-1/4","chc",3,2014-12-15,"14/15","1.4",NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,1018,"0.2","0.4","1.2","1.4",NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.58878405775519,73.5980072193987
"66",1019,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP-F3-2","chc",4,2014-12-15,"14/15","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1019,"0.8","0.8","3","3.6",NA,NA,NA,NA,NA,NA,NA,2.05,1.9,1.46401275039985,71.4152561170659
"67",1020,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",4,2014-12-15,"14/15","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1021,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",4,2014-12-15,"14/15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"69",1022,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",4,2014-12-15,"14/15","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1022,"0.4","0.4","1.8",NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,0.4,0.808290376865476,93.2642742537088
"70",1023,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",4,2014-12-15,"14/15","2",NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1023,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA
"71",1024,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",4,2014-12-15,"14/15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1025,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",4,2014-12-15,"14/15","1.8",NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,NA,NA,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1026,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-16/8","chc",4,2014-12-15,"14/15","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,1026,"0.8","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,0.989949493661167,65.9966329107445
"74",1027,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","ch",4,2014-12-15,"14/15","1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1027,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"75",1028,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM  Awauna","p",4,2014-12-15,"14/15","2.2",NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,NA,NA,1028,"0.2","0.2","0.6","0.8",NA,NA,NA,NA,NA,NA,NA,0.45,0.4,0.3,66.6666666666667
"76",1029,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",4,2014-12-15,"14/15","3",NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1029,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA
"77",1030,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP F3RC2-2","chc",4,2014-12-15,"14/15","1.6",NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,NA,NA,1030,"3","3.4","5.6",NA,NA,NA,NA,NA,NA,NA,NA,4,3.4,1.4,35
"78",1031,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Not<e1>vel","chc",4,2014-12-15,"14/15","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,NA,1031,"0.6","1.6","2.2",NA,NA,NA,NA,NA,NA,NA,NA,1.46666666666667,1.6,0.808290376865476,55.1107075135552
"79",1032,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",4,2014-12-15,"14/15","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,1032,"1.2","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.3,0.141421356237309,10.8785658644084
"80",1033,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",4,2014-12-15,"14/15","1.4",NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,NA,NA,1033,"3.5","4.5","6.1",NA,NA,NA,NA,NA,NA,NA,NA,4.7,4.5,1.3114877048604,27.903993720434
"81",1034,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Sele<e7><e3>o IV","chc",4,2014-12-15,"14/15","3.2",NA,NA,NA,NA,NA,NA,NA,NA,3.2,3.2,NA,NA,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1035,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",2,2016-12-22,"16/17","1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1035,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"83",1036,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",1,2016-12-22,"16/17","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1036,"0.2","0.4","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,0.45,0.5,0.191485421551268,42.5523159002817
"84",1037,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",3,2016-12-22,"16/17","0.5",NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,1037,"0.6","0.6","0.8",NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0.6,0.115470053837925,17.3205080756888
"85",1038,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",4,2016-12-22,"16/17","0.3",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1038,"0.2","0.8","0.8","1",NA,NA,NA,NA,NA,NA,NA,0.7,0.8,0.346410161513775,49.4871659305393
"86",1039,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",2,2016-12-22,"16/17","1.5",NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1039,"0.6","1","1",NA,NA,NA,NA,NA,NA,NA,NA,0.866666666666667,1,0.23094010767585,26.6469355010597
"87",1040,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",1,2016-12-22,"16/17","0.3",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1040,"0.6","1.2","1.2","1.2",NA,NA,NA,NA,NA,NA,NA,1.05,1.2,0.3,28.5714285714286
"88",1041,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",3,2016-12-22,"16/17","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1041,"0.4","1","1.4","1.6",NA,NA,NA,NA,NA,NA,NA,1.1,1.2,0.529150262212918,48.1045692920835
"89",1042,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFp 110","p",4,2016-12-22,"16/17","1.5",NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,1042,"0.4","1.4","1.8","1.8",NA,NA,NA,NA,NA,NA,NA,1.35,1.6,0.660807586719967,48.948710127405
"90",1043,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",1,2016-12-22,"16/17","0",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1044,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",2,2016-12-22,"16/17","0",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1045,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2016-12-22,"16/17","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1046,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",4,2016-12-22,"16/17","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1047,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",4,2016-12-22,"16/17","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1047,"0.4","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0,0
"95",1048,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",3,2016-12-22,"16/17","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1048,"0.2","0.8","1.2","1.2",NA,NA,NA,NA,NA,NA,NA,0.85,1,0.472581562625261,55.5978308970895
"96",1049,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",1,2016-12-22,"16/17","0",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1049,"0.6","1.2","1.2","1.4",NA,NA,NA,NA,NA,NA,NA,1.1,1.2,0.346410161513775,31.4918328648887
"97",1050,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esplendor","p",2,2016-12-22,"16/17","0.1",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,NA,NA,1050,"0.4","1.2","2","2",NA,NA,NA,NA,NA,NA,NA,1.4,1.6,0.765941686205071,54.7101204432193
"98",1051,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",1,2016-12-22,"16/17","0.3",NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,NA,NA,1051,"0.2","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0,0
"99",1052,"Arapoti_CDEArapoti_16/17_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",4,2016-12-22,"16/17","0.2",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,NA,1052,"0.4","0.6","0.6",NA,NA,NA,NA,NA,NA,NA,NA,0.533333333333333,0.6,0.115470053837925,21.650635094611
